window_idx,start_time,n_connections,mean_strength,max_strength
0,0.0,170,9.502062533362304,351.05381668928305
1,7.0,170,8.19936601696658,373.5794711313962
2,14.0,186,10.762589357006357,595.7947662987415
3,21.0,160,8.834180664285146,454.7409794350573
4,28.0,211,11.114837099661116,432.31296235969114
5,35.0,209,11.953873498441762,597.5560719218661
6,42.0,184,13.984465826975091,427.4213179076637
7,49.0,196,9.381281100595,375.7523156116879
8,56.0,224,11.166205082551695,350.39882679088464
9,63.0,219,11.820856170398995,430.40949761619567
10,70.0,222,18.034121641133083,834.0091492123628
11,77.0,224,16.658808478747552,743.0680397875365
12,84.0,206,10.37706163126996,429.71645592792044
13,91.0,246,13.16464253095267,395.50506548396316
14,98.0,246,15.646251022989535,589.9264140480956
15,105.0,270,16.256749867245333,532.8403922539333
16,112.0,331,51.71128872802467,407.2726493218155
17,119.0,327,15.469055899724614,385.22428577058497
18,126.0,273,15.877126037491218,562.4615179826892
19,133.0,241,11.484681366652232,357.946279833746
20,140.0,216,10.875447497646656,504.3749476341639
21,147.0,244,11.784887898767074,740.1305285479535
22,154.0,242,14.083381630715667,633.5430313160658
23,161.0,278,12.543913621827606,354.6456443844209
24,168.0,291,14.028147112698015,364.66452165182903
25,175.0,268,15.633396943718072,700.7136363325657
26,182.0,237,15.852360312653786,647.0672301290157
27,189.0,267,12.675786276659979,463.1485795422885
28,196.0,222,12.424665911037058,684.0303097241092
29,203.0,256,14.6607836357478,442.481101730746
30,210.0,223,9.000381560457942,382.72182294435174
31,217.0,265,15.146328802430698,584.9686820581045
32,224.0,288,15.892666395416102,606.0556191602113
