Source,Target,F-stat,p-value
F3,FZ,5490.579705592441,0.0
FZ,F3,4556.04111459748,0.0
F3,CZ,1970.980983345968,0.0
CZ,F3,1152.2444196772813,9.905497905113918e-247
F3,Fp1,1019.1500974125556,0.0
Fp1,FZ,911.9373971650557,1.1885802039294168e-196
F8,F7,900.2400806108302,0.0
FZ,CZ,831.23142434591,0.0
Fp1,F7,805.9539323317209,0.0
F3,F7,803.0039975568175,0.0
C3,O2,789.0073623765051,7.683941686822155e-171
CZ,Fp1,770.3046047985512,6.669088590391435e-167
FZ,Fp1,769.0472155353782,1.2273327286871977e-166
F8,C3,743.872790938877,3.635095868e-314
F8,CZ,742.0170397722607,2.08668565304e-313
F8,T3,706.2408294828303,9.384293542032287e-299
F8,Fp2,689.8367776453669,5.068174593470728e-292
F7,F4,680.6121414230225,3.123166481251967e-288
Fp1,CZ,662.8433919587603,6.342817336871634e-281
F8,F4,645.5481008161307,8.416069699003354e-274
FZ,F7,628.5026757260746,9.006859296338307e-267
F3,F4,609.8083697486718,4.730965369859821e-259
F7,C3,589.4959505115369,1.1927889942851852e-250
F7,CZ,582.3255069174405,1.1108049275042604e-247
P4,PZ,545.6013145112161,1.899543804685665e-232
Fp1,F3,538.3686696086778,1.922963171965869e-229
F8,C4,534.877680641367,5.434674570350355e-228
F8,FZ,529.0285381800193,1.470841485522462e-225
T3,F4,528.0127922362192,3.8912054612203926e-225
F3,Fp2,526.910693814523,1.1183072106543006e-224
Fp1,F4,518.8076551282192,2.634475386246403e-221
CZ,O2,500.9270727657048,7.953258811719084e-110
FZ,F4,497.04231787751496,3.0853374440609476e-212
T4,C3,488.1129948064747,1.6379829335908229e-208
F8,Fp1,477.92887638645794,2.9243346206500616e-204
F7,Fp2,469.879703428665,6.743625435330357e-201
Fp2,C3,457.86022100759794,7.154194051137552e-196
F7,FZ,455.13721193903643,9.858198152656396e-195
T5,T4,454.7826021845907,1.3873162118907182e-194
Fp1,C3,452.2119390014074,1.6517106804384248e-193
F7,C4,451.92466403126,2.1785382842213683e-193
F8,F3,450.1512091703714,1.2035344162031482e-192
C3,F4,449.2294337155322,2.9262846523816427e-192
Fp2,F8,440.84495685144816,5.287096571126907e-97
F8,T4,440.7630785606994,1.0272976334801287e-188
Fp2,F7,438.0653206785014,1.3864979915104844e-187
T6,T4,437.89512004343675,1.6339277656637626e-187
T3,CZ,435.9737828423874,1.043123387326881e-186
Fp1,T3,427.47784752255717,3.801029902860664e-183
T5,C3,424.835042475518,4.87846775512432e-182
C3,T3,419.6865949229935,7.0501711434275945e-180
T3,C3,419.06560155204,1.2846478377266464e-179
T3,C4,416.1268054815664,2.1986374508928566e-178
F7,T3,413.16144534512193,3.8633825876840272e-177
T4,CZ,409.3975265388867,1.4703926992037818e-175
F8,P3,406.6606171200041,2.07472198336727e-174
F7,O2,405.20112065389776,8.512659349671762e-174
Fp2,F4,400.83857425217303,5.795811020234415e-172
T4,T3,400.46067118870377,8.3547100316838e-172
F4,O2,399.19834609497593,4.287171744785189e-88
O2,PZ,396.0426536009742,6.011768963729889e-170
P3,PZ,391.34821945306186,5.662234253473652e-168
T5,FZ,387.46328276752246,2.438650749380233e-166
T5,CZ,386.36568291798056,7.062158404054829e-166
F7,F3,384.3283451291431,5.08399585351439e-165
T5,T3,383.73655214516555,9.020805766536454e-165
F3,T3,381.97852560220116,4.956027259512175e-164
Fp2,CZ,380.7787180113834,1.585435800322512e-163
F3,C3,380.0248097884661,3.292332621836975e-163
F8,O2,379.8762934827701,3.8020988759534605e-163
T3,F7,379.0479531046081,8.486661538374676e-163
T4,O2,372.269145466479,6.07220504527681e-160
T4,FZ,369.14726195361175,1.2546496947745144e-158
T5,Fp2,366.4352381219421,1.743025901848154e-157
F7,P3,360.383516976567,6.198078793359241e-155
