,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,25+,26+,27+
Fp1,1.0,0.9136758635980579,0.8027591090111835,0.7243538703824471,0.5163873200151908,0.4838701243456916,0.30972206419798126,0.29465308989959876,0.06762581531967655,0.030147998075767304,0.8647656045245793,0.6984387767813282,0.39063872564102836,0.3193459315780189,0.112795639958683,0.027856797880327605,0.7400881836657169,0.4744059934382545,0.33284477279640023,0.008842402235017135,0.003956959130038796,-0.007553210490582265
Fp2,0.9136758635980579,1.0,0.7446168218790331,0.8208237716489107,0.4930143030815668,0.5426862456116108,0.3029300805571796,0.33244043159821596,0.07117198671680015,0.04798958822872618,0.775618215970725,0.817992550042013,0.3426750391465088,0.40223258903720965,0.10418129646217011,0.06819864157710796,0.7260678242799712,0.49674311946086896,0.35322010518783425,0.01436264288938557,0.0023102801199202413,-0.0059845835374478405
F3,0.8027591090111835,0.7446168218790331,1.0,0.7774856689546352,0.6977810142062897,0.556678629863617,0.41740873575725124,0.35855911332206086,0.16419179555779673,0.11393541430580316,0.8131617461765213,0.6393685392192647,0.5152323108440813,0.31467619915615425,0.26524378245163466,0.09118242232199822,0.8594216252880619,0.5984165329575643,0.4452660596822657,0.006381276153253394,0.004432643425510051,-0.003188581367639862
F4,0.7243538703824471,0.8208237716489107,0.7774856689546352,1.0,0.5972086526836621,0.7003913966670122,0.3793443432915342,0.4236953060984684,0.12687859516644334,0.10279203000882838,0.6567296123992862,0.8286104376727417,0.3776786303348893,0.46979443424295336,0.1610128498822695,0.14424674414803434,0.8244770462264728,0.6362685204191527,0.4438555483279934,0.012553059436356262,0.001184207970239566,-0.007347933089912489
C3,0.5163873200151908,0.4930143030815668,0.6977810142062897,0.5972086526836621,1.0,0.6777943609342486,0.6999839299829815,0.5276079306638902,0.3276626194389688,0.22516234617017966,0.5577026898064853,0.4992993118091282,0.6728232475336611,0.3446258192506259,0.49285367798845914,0.1926696197623547,0.6374204364089326,0.7534984249535444,0.6668345456277764,0.0006760298652951139,0.0038301115539441195,-0.0035835642223751955
C4,0.4838701243456916,0.5426862456116108,0.556678629863617,0.7003913966670122,0.6777943609342486,1.0,0.5621847793084015,0.7286072456763958,0.2527858297369509,0.24613214449513982,0.4589096458197226,0.6310802544928832,0.4126584758585997,0.6187071778433268,0.2685477545332147,0.4026345831533859,0.5824783016624848,0.7523395918849384,0.6550371871586856,0.00522139589167827,0.004989001299714999,-0.00634953623490832
P3,0.30972206419798126,0.3029300805571796,0.41740873575725124,0.3793443432915342,0.6999839299829815,0.5621847793084015,1.0,0.7128024833807678,0.6986388144527799,0.4842105027323728,0.3495892116466577,0.29162943530403024,0.47795779156323925,0.2516827581785021,0.6205714869605076,0.3226297497292603,0.35420236275140354,0.603255616448981,0.8808974689987757,-0.00040127572221518206,0.0028251649139535095,-0.006035044560857605
P4,0.29465308989959876,0.33244043159821596,0.35855911332206086,0.4236953060984684,0.5276079306638902,0.7286072456763958,0.7128024833807678,1.0,0.5220601895451108,0.5560629378752612,0.29336167612934566,0.3573635062996571,0.2943722498241841,0.4736937684781973,0.3489079691899144,0.631657499241498,0.337670684142997,0.5882533114874738,0.8027100361868849,0.0020473591254436393,0.0023132402064850463,-0.006897837151423805
O1,0.06762581531967655,0.07117198671680015,0.16419179555779673,0.12687859516644334,0.3276626194389688,0.2527858297369509,0.6986388144527799,0.5220601895451108,1.0,0.7571514113916282,0.09920857876668117,0.04775631010793065,0.18160655365958217,0.028191236392053818,0.5145457766591104,0.33921546866858093,0.11412196801734822,0.28744251200489224,0.594323338071382,-0.001224271475554385,-0.0013125505567514722,-0.006202534554430529
O2,0.030147998075767304,0.04798958822872618,0.11393541430580316,0.10279203000882838,0.22516234617017966,0.24613214449513982,0.4842105027323728,0.5560629378752612,0.7571514113916282,1.0,0.05671871035752467,0.04098065314986784,0.06412120033177367,0.07295261313213594,0.2687445186005629,0.45673948763704836,0.07934631275423859,0.2507431469537016,0.5086107965909222,-0.0002368700973748435,-0.0021547716710204837,-0.008162311564338354
