Source,Target,F-stat,p-value
F3,FZ,748.9105947181057,2.535469686230945e-148
FZ,F3,481.5499220119494,1.5458888112643653e-99
P3,P4,171.8424970128485,1.3165980402003477e-71
P4,P3,146.10768628226788,1.923019120523851e-61
P4,O1,91.21585900187503,2.990906659075092e-39
P4,PZ,68.35355307651969,8.557399488925168e-30
PZ,P4,67.66014783669253,1.6641026103239377e-29
Fp2,F3,65.72816259735733,1.0631260494353038e-28
T5,P4,63.97611638107718,5.725143371141049e-28
P4,F3,59.048678284231976,6.581947231427371e-26
P4,FZ,52.68040499706378,3.094270804760111e-23
O1,P4,52.618972527042104,3.28387290884369e-23
P4,O2,52.41726856272581,3.9920447328899613e-23
C3,P4,51.689346859498265,8.07878141565509e-23
P4,T5,50.51735110224801,2.5150689658812576e-22
P4,F4,49.152850703705035,9.44510697341049e-22
F3,P4,45.807093860307816,2.4338038950548617e-20
P4,C3,45.70798054768996,2.6799742387010373e-20
P4,C4,45.60046709827975,2.975260519189295e-20
P4,Fp2,43.44413028298139,2.4243911459522527e-19
P4,Fp1,40.689999809187384,3.548125432169229e-18
Fp2,F4,39.85194191779642,8.035408374828774e-18
F8,P4,38.73672287719517,2.3862008784318614e-17
P4,CZ,38.57121921153488,2.8046921371218746e-17
P4,F8,37.18917226246415,1.0819055363831221e-16
F3,Fp2,36.284434323277296,2.619834996534807e-16
F7,FZ,35.29113433494483,3.144539473870786e-09
F4,P4,34.6800623614128,1.2586206283676683e-15
C4,P4,33.03479126268739,6.3035973615668756e-15
O2,P4,32.14858811094637,1.5023178305742757e-14
F8,T4,32.10235370443209,1.5719730420761903e-14
P4,T6,31.119414171109764,4.121374259162067e-14
T4,O1,29.780219200621616,1.5337755713754539e-13
O2,F3,29.01855878901495,3.240152929174291e-13
T6,P4,28.61750056419161,4.804570786477481e-13
O1,F3,28.41496038194219,5.862368271497116e-13
Fp2,F8,28.080462950878143,8.143626160074861e-13
C3,CZ,27.360533471972982,1.7971852977338852e-07
Fp2,FZ,26.997623908484574,2.361100207345688e-12
P4,F7,25.808996054774305,7.602047375835126e-12
P4,T4,25.173296735363515,1.4212563195419974e-11
F7,Fp1,24.67712348458604,7.13433475675946e-07
Fp1,F3,24.460600133445425,2.8671795766778073e-11
T6,F3,24.3606864781605,3.163685966909515e-11
F7,T3,23.892529720249602,5.017465904570095e-11
P4,T3,23.83721782539549,5.298492058751678e-11
Fp2,O1,23.829054529124345,5.3412808669687316e-11
F3,T3,22.61415024373101,2.067799802480529e-06
T4,O2,22.122248240602232,2.8733316753183423e-10
FZ,P4,21.625428866370463,4.690675574309994e-10
C3,C4,21.232246844014732,6.914019066503133e-10
T4,F3,20.46020402726958,1.4815041040276214e-09
T4,Fp1,20.255064671319,1.8141450914064345e-09
O1,Fp1,20.035219101836695,2.2540314977280186e-09
F7,PZ,19.815878238680146,8.818732895723071e-06
O1,FZ,19.597728391315492,3.4724046938851666e-09
O2,F7,19.517240226523512,3.759783772755472e-09
T6,Fp1,19.460792601009423,3.975411676110312e-09
F7,Fp2,19.274339692735115,1.1688704774402296e-05
CZ,C4,19.13498214666869,5.485166928586471e-09
T6,F7,19.11289845528964,5.606181433482668e-09
F8,T3,19.03732406379801,1.3224258286653505e-05
CZ,P4,18.714365680180965,8.31230112310005e-09
F7,C3,18.511351932531152,1.0159514551612984e-08
